date,values,realtime_start,realtime_end,state,id,title,frequency_short,units_short,seasonal_adjustment_short
1999-01-01,62900.0,2024-12-20,2024-12-20,South Carolina,MEHOINUSSCA672N,Real Median Household Income in South Carolina,A,2023 C-CPI-U $,NSA
2000-01-01,62650.0,2024-12-20,2024-12-20,South Carolina,MEHOINUSSCA672N,Real Median Household Income in South Carolina,A,2023 C-CPI-U $,NSA
2001-01-01,61540.0,2024-12-20,2024-12-20,South Carolina,MEHOINUSSCA672N,Real Median Household Income in South Carolina,A,2023 C-CPI-U $,NSA
2002-01-01,60910.0,2024-12-20,2024-12-20,South Carolina,MEHOINUSSCA672N,Real Median Household Income in South Carolina,A,2023 C-CPI-U $,NSA
2003-01-01,60720.0,2024-12-20,2024-12-20,South Carolina,MEHOINUSSCA672N,Real Median Household Income in South Carolina,A,2023 C-CPI-U $,NSA
2004-01-01,59560.0,2024-12-20,2024-12-20,South Carolina,MEHOINUSSCA672N,Real Median Household Income in South Carolina,A,2023 C-CPI-U $,NSA
2005-01-01,60190.0,2024-12-20,2024-12-20,South Carolina,MEHOINUSSCA672N,Real Median Household Income in South Carolina,A,2023 C-CPI-U $,NSA
2006-01-01,57600.0,2024-12-20,2024-12-20,South Carolina,MEHOINUSSCA672N,Real Median Household Income in South Carolina,A,2023 C-CPI-U $,NSA
2007-01-01,62670.0,2024-12-20,2024-12-20,South Carolina,MEHOINUSSCA672N,Real Median Household Income in South Carolina,A,2023 C-CPI-U $,NSA
2008-01-01,57640.0,2024-12-20,2024-12-20,South Carolina,MEHOINUSSCA672N,Real Median Household Income in South Carolina,A,2023 C-CPI-U $,NSA
2009-01-01,56430.0,2024-12-20,2024-12-20,South Carolina,MEHOINUSSCA672N,Real Median Household Income in South Carolina,A,2023 C-CPI-U $,NSA
2010-01-01,56470.0,2024-12-20,2024-12-20,South Carolina,MEHOINUSSCA672N,Real Median Household Income in South Carolina,A,2023 C-CPI-U $,NSA
2011-01-01,52650.0,2024-12-20,2024-12-20,South Carolina,MEHOINUSSCA672N,Real Median Household Income in South Carolina,A,2023 C-CPI-U $,NSA
2012-01-01,57220.0,2024-12-20,2024-12-20,South Carolina,MEHOINUSSCA672N,Real Median Household Income in South Carolina,A,2023 C-CPI-U $,NSA
2013-01-01,55460.0,2024-12-20,2024-12-20,South Carolina,MEHOINUSSCA672N,Real Median Household Income in South Carolina,A,2023 C-CPI-U $,NSA
2014-01-01,56400.0,2024-12-20,2024-12-20,South Carolina,MEHOINUSSCA672N,Real Median Household Income in South Carolina,A,2023 C-CPI-U $,NSA
2015-01-01,58240.0,2024-12-20,2024-12-20,South Carolina,MEHOINUSSCA672N,Real Median Household Income in South Carolina,A,2023 C-CPI-U $,NSA
2016-01-01,67660.0,2024-12-20,2024-12-20,South Carolina,MEHOINUSSCA672N,Real Median Household Income in South Carolina,A,2023 C-CPI-U $,NSA
2017-01-01,66740.0,2024-12-20,2024-12-20,South Carolina,MEHOINUSSCA672N,Real Median Household Income in South Carolina,A,2023 C-CPI-U $,NSA
2018-01-01,68910.0,2024-12-20,2024-12-20,South Carolina,MEHOINUSSCA672N,Real Median Household Income in South Carolina,A,2023 C-CPI-U $,NSA
2019-01-01,73320.0,2024-12-20,2024-12-20,South Carolina,MEHOINUSSCA672N,Real Median Household Income in South Carolina,A,2023 C-CPI-U $,NSA
2020-01-01,70590.0,2024-12-20,2024-12-20,South Carolina,MEHOINUSSCA672N,Real Median Household Income in South Carolina,A,2023 C-CPI-U $,NSA
2021-01-01,70040.0,2024-12-20,2024-12-20,South Carolina,MEHOINUSSCA672N,Real Median Household Income in South Carolina,A,2023 C-CPI-U $,NSA
2022-01-01,64220.0,2024-12-20,2024-12-20,South Carolina,MEHOINUSSCA672N,Real Median Household Income in South Carolina,A,2023 C-CPI-U $,NSA
2023-01-01,69100.0,2024-12-20,2024-12-20,South Carolina,MEHOINUSSCA672N,Real Median Household Income in South Carolina,A,2023 C-CPI-U $,NSA
1984-01-01,51030.0,2024-12-20,2024-12-20,South Dakota,MEHOINUSSDA672N,Real Median Household Income in South Dakota,A,2023 C-CPI-U $,NSA
1985-01-01,46130.0,2024-12-20,2024-12-20,South Dakota,MEHOINUSSDA672N,Real Median Household Income in South Dakota,A,2023 C-CPI-U $,NSA
1986-01-01,49770.0,2024-12-20,2024-12-20,South Dakota,MEHOINUSSDA672N,Real Median Household Income in South Dakota,A,2023 C-CPI-U $,NSA
1987-01-01,51180.0,2024-12-20,2024-12-20,South Dakota,MEHOINUSSDA672N,Real Median Household Income in South Dakota,A,2023 C-CPI-U $,NSA
1988-01-01,52020.0,2024-12-20,2024-12-20,South Dakota,MEHOINUSSDA672N,Real Median Household Income in South Dakota,A,2023 C-CPI-U $,NSA
1989-01-01,53890.0,2024-12-20,2024-12-20,South Dakota,MEHOINUSSDA672N,Real Median Household Income in South Dakota,A,2023 C-CPI-U $,NSA
1990-01-01,52380.0,2024-12-20,2024-12-20,South Dakota,MEHOINUSSDA672N,Real Median Household Income in South Dakota,A,2023 C-CPI-U $,NSA
1991-01-01,50680.0,2024-12-20,2024-12-20,South Dakota,MEHOINUSSDA672N,Real Median Household Income in South Dakota,A,2023 C-CPI-U $,NSA
1992-01-01,52670.0,2024-12-20,2024-12-20,South Dakota,MEHOINUSSDA672N,Real Median Household Income in South Dakota,A,2023 C-CPI-U $,NSA
1993-01-01,54290.0,2024-12-20,2024-12-20,South Dakota,MEHOINUSSDA672N,Real Median Household Income in South Dakota,A,2023 C-CPI-U $,NSA
1994-01-01,56950.0,2024-12-20,2024-12-20,South Dakota,MEHOINUSSDA672N,Real Median Household Income in South Dakota,A,2023 C-CPI-U $,NSA
1995-01-01,55350.0,2024-12-20,2024-12-20,South Dakota,MEHOINUSSDA672N,Real Median Household Income in South Dakota,A,2023 C-CPI-U $,NSA
1996-01-01,53830.0,2024-12-20,2024-12-20,South Dakota,MEHOINUSSDA672N,Real Median Household Income in South Dakota,A,2023 C-CPI-U $,NSA
1997-01-01,53000.0,2024-12-20,2024-12-20,South Dakota,MEHOINUSSDA672N,Real Median Household Income in South Dakota,A,2023 C-CPI-U $,NSA
1998-01-01,57730.0,2024-12-20,2024-12-20,South Dakota,MEHOINUSSDA672N,Real Median Household Income in South Dakota,A,2023 C-CPI-U $,NSA
1999-01-01,61810.0,2024-12-20,2024-12-20,South Dakota,MEHOINUSSDA672N,Real Median Household Income in South Dakota,A,2023 C-CPI-U $,NSA
2000-01-01,60830.0,2024-12-20,2024-12-20,South Dakota,MEHOINUSSDA672N,Real Median Household Income in South Dakota,A,2023 C-CPI-U $,NSA
2001-01-01,64700.0,2024-12-20,2024-12-20,South Dakota,MEHOINUSSDA672N,Real Median Household Income in South Dakota,A,2023 C-CPI-U $,NSA
2002-01-01,61010.0,2024-12-20,2024-12-20,South Dakota,MEHOINUSSDA672N,Real Median Household Income in South Dakota,A,2023 C-CPI-U $,NSA
2003-01-01,62360.0,2024-12-20,2024-12-20,South Dakota,MEHOINUSSDA672N,Real Median Household Income in South Dakota,A,2023 C-CPI-U $,NSA
2004-01-01,63280.0,2024-12-20,2024-12-20,South Dakota,MEHOINUSSDA672N,Real Median Household Income in South Dakota,A,2023 C-CPI-U $,NSA
2005-01-01,64560.0,2024-12-20,2024-12-20,South Dakota,MEHOINUSSDA672N,Real Median Household Income in South Dakota,A,2023 C-CPI-U $,NSA
2006-01-01,66040.0,2024-12-20,2024-12-20,South Dakota,MEHOINUSSDA672N,Real Median Household Income in South Dakota,A,2023 C-CPI-U $,NSA
2007-01-01,65800.0,2024-12-20,2024-12-20,South Dakota,MEHOINUSSDA672N,Real Median Household Income in South Dakota,A,2023 C-CPI-U $,NSA
2008-01-01,70560.0,2024-12-20,2024-12-20,South Dakota,MEHOINUSSDA672N,Real Median Household Income in South Dakota,A,2023 C-CPI-U $,NSA
2009-01-01,62910.0,2024-12-20,2024-12-20,South Dakota,MEHOINUSSDA672N,Real Median Household Income in South Dakota,A,2023 C-CPI-U $,NSA
2010-01-01,61420.0,2024-12-20,2024-12-20,South Dakota,MEHOINUSSDA672N,Real Median Household Income in South Dakota,A,2023 C-CPI-U $,NSA
2011-01-01,62030.0,2024-12-20,2024-12-20,South Dakota,MEHOINUSSDA672N,Real Median Household Income in South Dakota,A,2023 C-CPI-U $,NSA
2012-01-01,63680.0,2024-12-20,2024-12-20,South Dakota,MEHOINUSSDA672N,Real Median Household Income in South Dakota,A,2023 C-CPI-U $,NSA
2013-01-01,68010.0,2024-12-20,2024-12-20,South Dakota,MEHOINUSSDA672N,Real Median Household Income in South Dakota,A,2023 C-CPI-U $,NSA
2014-01-01,66600.0,2024-12-20,2024-12-20,South Dakota,MEHOINUSSDA672N,Real Median Household Income in South Dakota,A,2023 C-CPI-U $,NSA
2015-01-01,69180.0,2024-12-20,2024-12-20,South Dakota,MEHOINUSSDA672N,Real Median Household Income in South Dakota,A,2023 C-CPI-U $,NSA
2016-01-01,71540.0,2024-12-20,2024-12-20,South Dakota,MEHOINUSSDA672N,Real Median Household Income in South Dakota,A,2023 C-CPI-U $,NSA
2017-01-01,69650.0,2024-12-20,2024-12-20,South Dakota,MEHOINUSSDA672N,Real Median Household Income in South Dakota,A,2023 C-CPI-U $,NSA
2018-01-01,71330.0,2024-12-20,2024-12-20,South Dakota,MEHOINUSSDA672N,Real Median Household Income in South Dakota,A,2023 C-CPI-U $,NSA
2019-01-01,75950.0,2024-12-20,2024-12-20,South Dakota,MEHOINUSSDA672N,Real Median Household Income in South Dakota,A,2023 C-CPI-U $,NSA
2020-01-01,82110.0,2024-12-20,2024-12-20,South Dakota,MEHOINUSSDA672N,Real Median Household Income in South Dakota,A,2023 C-CPI-U $,NSA
2021-01-01,82750.0,2024-12-20,2024-12-20,South Dakota,MEHOINUSSDA672N,Real Median Household Income in South Dakota,A,2023 C-CPI-U $,NSA
2022-01-01,69850.0,2024-12-20,2024-12-20,South Dakota,MEHOINUSSDA672N,Real Median Household Income in South Dakota,A,2023 C-CPI-U $,NSA
2023-01-01,81740.0,2024-12-20,2024-12-20,South Dakota,MEHOINUSSDA672N,Real Median Household Income in South Dakota,A,2023 C-CPI-U $,NSA
1984-01-01,44120.0,2024-12-20,2024-12-20,Tennessee,MEHOINUSTNA672N,Real Median Household Income in Tennessee,A,2023 C-CPI-U $,NSA
1985-01-01,45200.0,2024-12-20,2024-12-20,Tennessee,MEHOINUSTNA672N,Real Median Household Income in Tennessee,A,2023 C-CPI-U $,NSA
1986-01-01,45670.0,2024-12-20,2024-12-20,Tennessee,MEHOINUSTNA672N,Real Median Household Income in Tennessee,A,2023 C-CPI-U $,NSA
1987-01-01,51250.0,2024-12-20,2024-12-20,Tennessee,MEHOINUSTNA672N,Real Median Household Income in Tennessee,A,2023 C-CPI-U $,NSA
1988-01-01,48660.0,2024-12-20,2024-12-20,Tennessee,MEHOINUSTNA672N,Real Median Household Income in Tennessee,A,2023 C-CPI-U $,NSA
1989-01-01,50540.0,2024-12-20,2024-12-20,Tennessee,MEHOINUSTNA672N,Real Median Household Income in Tennessee,A,2023 C-CPI-U $,NSA
1990-01-01,48160.0,2024-12-20,2024-12-20,Tennessee,MEHOINUSTNA672N,Real Median Household Income in Tennessee,A,2023 C-CPI-U $,NSA
1991-01-01,50300.0,2024-12-20,2024-12-20,Tennessee,MEHOINUSTNA672N,Real Median Household Income in Tennessee,A,2023 C-CPI-U $,NSA
1992-01-01,48780.0,2024-12-20,2024-12-20,Tennessee,MEHOINUSTNA672N,Real Median Household Income in Tennessee,A,2023 C-CPI-U $,NSA
1993-01-01,49140.0,2024-12-20,2024-12-20,Tennessee,MEHOINUSTNA672N,Real Median Household Income in Tennessee,A,2023 C-CPI-U $,NSA
1994-01-01,54860.0,2024-12-20,2024-12-20,Tennessee,MEHOINUSTNA672N,Real Median Household Income in Tennessee,A,2023 C-CPI-U $,NSA
1995-01-01,54300.0,2024-12-20,2024-12-20,Tennessee,MEHOINUSTNA672N,Real Median Household Income in Tennessee,A,2023 C-CPI-U $,NSA
1996-01-01,56130.0,2024-12-20,2024-12-20,Tennessee,MEHOINUSTNA672N,Real Median Household Income in Tennessee,A,2023 C-CPI-U $,NSA
1997-01-01,54680.0,2024-12-20,2024-12-20,Tennessee,MEHOINUSTNA672N,Real Median Household Income in Tennessee,A,2023 C-CPI-U $,NSA
1998-01-01,60030.0,2024-12-20,2024-12-20,Tennessee,MEHOINUSTNA672N,Real Median Household Income in Tennessee,A,2023 C-CPI-U $,NSA
1999-01-01,63010.0,2024-12-20,2024-12-20,Tennessee,MEHOINUSTNA672N,Real Median Household Income in Tennessee,A,2023 C-CPI-U $,NSA
2000-01-01,56860.0,2024-12-20,2024-12-20,Tennessee,MEHOINUSTNA672N,Real Median Household Income in Tennessee,A,2023 C-CPI-U $,NSA
2001-01-01,58360.0,2024-12-20,2024-12-20,Tennessee,MEHOINUSTNA672N,Real Median Household Income in Tennessee,A,2023 C-CPI-U $,NSA
2002-01-01,59650.0,2024-12-20,2024-12-20,Tennessee,MEHOINUSTNA672N,Real Median Household Income in Tennessee,A,2023 C-CPI-U $,NSA
2003-01-01,59210.0,2024-12-20,2024-12-20,Tennessee,MEHOINUSTNA672N,Real Median Household Income in Tennessee,A,2023 C-CPI-U $,NSA
2004-01-01,58610.0,2024-12-20,2024-12-20,Tennessee,MEHOINUSTNA672N,Real Median Household Income in Tennessee,A,2023 C-CPI-U $,NSA
2005-01-01,58950.0,2024-12-20,2024-12-20,Tennessee,MEHOINUSTNA672N,Real Median Household Income in Tennessee,A,2023 C-CPI-U $,NSA
2006-01-01,59160.0,2024-12-20,2024-12-20,Tennessee,MEHOINUSTNA672N,Real Median Household Income in Tennessee,A,2023 C-CPI-U $,NSA
2007-01-01,58390.0,2024-12-20,2024-12-20,Tennessee,MEHOINUSTNA672N,Real Median Household Income in Tennessee,A,2023 C-CPI-U $,NSA
2008-01-01,54290.0,2024-12-20,2024-12-20,Tennessee,MEHOINUSTNA672N,Real Median Household Income in Tennessee,A,2023 C-CPI-U $,NSA
2009-01-01,55630.0,2024-12-20,2024-12-20,Tennessee,MEHOINUSTNA672N,Real Median Household Income in Tennessee,A,2023 C-CPI-U $,NSA
2010-01-01,52260.0,2024-12-20,2024-12-20,Tennessee,MEHOINUSTNA672N,Real Median Household Income in Tennessee,A,2023 C-CPI-U $,NSA
2011-01-01,55530.0,2024-12-20,2024-12-20,Tennessee,MEHOINUSTNA672N,Real Median Household Income in Tennessee,A,2023 C-CPI-U $,NSA
2012-01-01,55400.0,2024-12-20,2024-12-20,Tennessee,MEHOINUSTNA672N,Real Median Household Income in Tennessee,A,2023 C-CPI-U $,NSA
2013-01-01,55210.0,2024-12-20,2024-12-20,Tennessee,MEHOINUSTNA672N,Real Median Household Income in Tennessee,A,2023 C-CPI-U $,NSA
2014-01-01,54880.0,2024-12-20,2024-12-20,Tennessee,MEHOINUSTNA672N,Real Median Household Income in Tennessee,A,2023 C-CPI-U $,NSA
2015-01-01,59460.0,2024-12-20,2024-12-20,Tennessee,MEHOINUSTNA672N,Real Median Household Income in Tennessee,A,2023 C-CPI-U $,NSA
2016-01-01,63940.0,2024-12-20,2024-12-20,Tennessee,MEHOINUSTNA672N,Real Median Household Income in Tennessee,A,2023 C-CPI-U $,NSA
2017-01-01,67680.0,2024-12-20,2024-12-20,Tennessee,MEHOINUSTNA672N,Real Median Household Income in Tennessee,A,2023 C-CPI-U $,NSA
2018-01-01,67250.0,2024-12-20,2024-12-20,Tennessee,MEHOINUSTNA672N,Real Median Household Income in Tennessee,A,2023 C-CPI-U $,NSA
2019-01-01,66940.0,2024-12-20,2024-12-20,Tennessee,MEHOINUSTNA672N,Real Median Household Income in Tennessee,A,2023 C-CPI-U $,NSA
2020-01-01,64310.0,2024-12-20,2024-12-20,Tennessee,MEHOINUSTNA672N,Real Median Household Income in Tennessee,A,2023 C-CPI-U $,NSA
2021-01-01,69610.0,2024-12-20,2024-12-20,Tennessee,MEHOINUSTNA672N,Real Median Household Income in Tennessee,A,2023 C-CPI-U $,NSA
2022-01-01,67980.0,2024-12-20,2024-12-20,Tennessee,MEHOINUSTNA672N,Real Median Household Income in Tennessee,A,2023 C-CPI-U $,NSA
2023-01-01,72700.0,2024-12-20,2024-12-20,Tennessee,MEHOINUSTNA672N,Real Median Household Income in Tennessee,A,2023 C-CPI-U $,NSA
1984-01-01,60530.0,2024-12-20,2024-12-20,Texas,MEHOINUSTXA672N,Real Median Household Income in Texas,A,2023 C-CPI-U $,NSA
1985-01-01,60370.0,2024-12-20,2024-12-20,Texas,MEHOINUSTXA672N,Real Median Household Income in Texas,A,2023 C-CPI-U $,NSA
1986-01-01,60440.0,2024-12-20,2024-12-20,Texas,MEHOINUSTXA672N,Real Median Household Income in Texas,A,2023 C-CPI-U $,NSA
1987-01-01,59820.0,2024-12-20,2024-12-20,Texas,MEHOINUSTXA672N,Real Median Household Income in Texas,A,2023 C-CPI-U $,NSA
1988-01-01,58250.0,2024-12-20,2024-12-20,Texas,MEHOINUSTXA672N,Real Median Household Income in Texas,A,2023 C-CPI-U $,NSA
1989-01-01,57860.0,2024-12-20,2024-12-20,Texas,MEHOINUSTXA672N,Real Median Household Income in Texas,A,2023 C-CPI-U $,NSA
1990-01-01,60170.0,2024-12-20,2024-12-20,Texas,MEHOINUSTXA672N,Real Median Household Income in Texas,A,2023 C-CPI-U $,NSA
1991-01-01,57040.0,2024-12-20,2024-12-20,Texas,MEHOINUSTXA672N,Real Median Household Income in Texas,A,2023 C-CPI-U $,NSA
1992-01-01,56070.0,2024-12-20,2024-12-20,Texas,MEHOINUSTXA672N,Real Median Household Income in Texas,A,2023 C-CPI-U $,NSA
1993-01-01,56230.0,2024-12-20,2024-12-20,Texas,MEHOINUSTXA672N,Real Median Household Income in Texas,A,2023 C-CPI-U $,NSA
1994-01-01,58910.0,2024-12-20,2024-12-20,Texas,MEHOINUSTXA672N,Real Median Household Income in Texas,A,2023 C-CPI-U $,NSA
1995-01-01,59950.0,2024-12-20,2024-12-20,Texas,MEHOINUSTXA672N,Real Median Household Income in Texas,A,2023 C-CPI-U $,NSA
1996-01-01,60300.0,2024-12-20,2024-12-20,Texas,MEHOINUSTXA672N,Real Median Household Income in Texas,A,2023 C-CPI-U $,NSA
1997-01-01,62610.0,2024-12-20,2024-12-20,Texas,MEHOINUSTXA672N,Real Median Household Income in Texas,A,2023 C-CPI-U $,NSA
1998-01-01,63010.0,2024-12-20,2024-12-20,Texas,MEHOINUSTXA672N,Real Median Household Income in Texas,A,2023 C-CPI-U $,NSA
1999-01-01,66740.0,2024-12-20,2024-12-20,Texas,MEHOINUSTXA672N,Real Median Household Income in Texas,A,2023 C-CPI-U $,NSA
2000-01-01,64390.0,2024-12-20,2024-12-20,Texas,MEHOINUSTXA672N,Real Median Household Income in Texas,A,2023 C-CPI-U $,NSA
2001-01-01,66640.0,2024-12-20,2024-12-20,Texas,MEHOINUSTXA672N,Real Median Household Income in Texas,A,2023 C-CPI-U $,NSA
2002-01-01,64670.0,2024-12-20,2024-12-20,Texas,MEHOINUSTXA672N,Real Median Household Income in Texas,A,2023 C-CPI-U $,NSA
2003-01-01,61970.0,2024-12-20,2024-12-20,Texas,MEHOINUSTXA672N,Real Median Household Income in Texas,A,2023 C-CPI-U $,NSA
2004-01-01,63730.0,2024-12-20,2024-12-20,Texas,MEHOINUSTXA672N,Real Median Household Income in Texas,A,2023 C-CPI-U $,NSA
2005-01-01,61970.0,2024-12-20,2024-12-20,Texas,MEHOINUSTXA672N,Real Median Household Income in Texas,A,2023 C-CPI-U $,NSA
2006-01-01,62960.0,2024-12-20,2024-12-20,Texas,MEHOINUSTXA672N,Real Median Household Income in Texas,A,2023 C-CPI-U $,NSA
2007-01-01,65280.0,2024-12-20,2024-12-20,Texas,MEHOINUSTXA672N,Real Median Household Income in Texas,A,2023 C-CPI-U $,NSA
2008-01-01,63570.0,2024-12-20,2024-12-20,Texas,MEHOINUSTXA672N,Real Median Household Income in Texas,A,2023 C-CPI-U $,NSA
2009-01-01,65180.0,2024-12-20,2024-12-20,Texas,MEHOINUSTXA672N,Real Median Household Income in Texas,A,2023 C-CPI-U $,NSA
2010-01-01,64010.0,2024-12-20,2024-12-20,Texas,MEHOINUSTXA672N,Real Median Household Income in Texas,A,2023 C-CPI-U $,NSA
2011-01-01,64420.0,2024-12-20,2024-12-20,Texas,MEHOINUSTXA672N,Real Median Household Income in Texas,A,2023 C-CPI-U $,NSA
2012-01-01,66910.0,2024-12-20,2024-12-20,Texas,MEHOINUSTXA672N,Real Median Household Income in Texas,A,2023 C-CPI-U $,NSA
2013-01-01,65450.0,2024-12-20,2024-12-20,Texas,MEHOINUSTXA672N,Real Median Household Income in Texas,A,2023 C-CPI-U $,NSA
2014-01-01,67630.0,2024-12-20,2024-12-20,Texas,MEHOINUSTXA672N,Real Median Household Income in Texas,A,2023 C-CPI-U $,NSA
2015-01-01,70950.0,2024-12-20,2024-12-20,Texas,MEHOINUSTXA672N,Real Median Household Income in Texas,A,2023 C-CPI-U $,NSA
2016-01-01,72410.0,2024-12-20,2024-12-20,Texas,MEHOINUSTXA672N,Real Median Household Income in Texas,A,2023 C-CPI-U $,NSA
2017-01-01,73540.0,2024-12-20,2024-12-20,Texas,MEHOINUSTXA672N,Real Median Household Income in Texas,A,2023 C-CPI-U $,NSA
2018-01-01,71720.0,2024-12-20,2024-12-20,Texas,MEHOINUSTXA672N,Real Median Household Income in Texas,A,2023 C-CPI-U $,NSA
2019-01-01,79720.0,2024-12-20,2024-12-20,Texas,MEHOINUSTXA672N,Real Median Household Income in Texas,A,2023 C-CPI-U $,NSA
2020-01-01,80020.0,2024-12-20,2024-12-20,Texas,MEHOINUSTXA672N,Real Median Household Income in Texas,A,2023 C-CPI-U $,NSA
2021-01-01,75480.0,2024-12-20,2024-12-20,Texas,MEHOINUSTXA672N,Real Median Household Income in Texas,A,2023 C-CPI-U $,NSA
2022-01-01,77600.0,2024-12-20,2024-12-20,Texas,MEHOINUSTXA672N,Real Median Household Income in Texas,A,2023 C-CPI-U $,NSA
2023-01-01,79060.0,2024-12-20,2024-12-20,Texas,MEHOINUSTXA672N,Real Median Household Income in Texas,A,2023 C-CPI-U $,NSA
1984-01-01,60620.0,2024-12-20,2024-12-20,Utah,MEHOINUSUTA672N,Real Median Household Income in Utah,A,2023 C-CPI-U $,NSA
1985-01-01,64170.0,2024-12-20,2024-12-20,Utah,MEHOINUSUTA672N,Real Median Household Income in Utah,A,2023 C-CPI-U $,NSA
1986-01-01,65740.0,2024-12-20,2024-12-20,Utah,MEHOINUSUTA672N,Real Median Household Income in Utah,A,2023 C-CPI-U $,NSA
1987-01-01,64190.0,2024-12-20,2024-12-20,Utah,MEHOINUSUTA672N,Real Median Household Income in Utah,A,2023 C-CPI-U $,NSA
1988-01-01,61400.0,2024-12-20,2024-12-20,Utah,MEHOINUSUTA672N,Real Median Household Income in Utah,A,2023 C-CPI-U $,NSA
1989-01-01,68660.0,2024-12-20,2024-12-20,Utah,MEHOINUSUTA672N,Real Median Household Income in Utah,A,2023 C-CPI-U $,NSA
1990-01-01,64250.0,2024-12-20,2024-12-20,Utah,MEHOINUSUTA672N,Real Median Household Income in Utah,A,2023 C-CPI-U $,NSA
1991-01-01,57620.0,2024-12-20,2024-12-20,Utah,MEHOINUSUTA672N,Real Median Household Income in Utah,A,2023 C-CPI-U $,NSA
1992-01-01,68700.0,2024-12-20,2024-12-20,Utah,MEHOINUSUTA672N,Real Median Household Income in Utah,A,2023 C-CPI-U $,NSA
1993-01-01,70050.0,2024-12-20,2024-12-20,Utah,MEHOINUSUTA672N,Real Median Household Income in Utah,A,2023 C-CPI-U $,NSA
1994-01-01,68420.0,2024-12-20,2024-12-20,Utah,MEHOINUSUTA672N,Real Median Household Income in Utah,A,2023 C-CPI-U $,NSA
1995-01-01,68260.0,2024-12-20,2024-12-20,Utah,MEHOINUSUTA672N,Real Median Household Income in Utah,A,2023 C-CPI-U $,NSA
1996-01-01,67530.0,2024-12-20,2024-12-20,Utah,MEHOINUSUTA672N,Real Median Household Income in Utah,A,2023 C-CPI-U $,NSA
1997-01-01,76350.0,2024-12-20,2024-12-20,Utah,MEHOINUSUTA672N,Real Median Household Income in Utah,A,2023 C-CPI-U $,NSA
1998-01-01,78000.0,2024-12-20,2024-12-20,Utah,MEHOINUSUTA672N,Real Median Household Income in Utah,A,2023 C-CPI-U $,NSA
1999-01-01,79440.0,2024-12-20,2024-12-20,Utah,MEHOINUSUTA672N,Real Median Household Income in Utah,A,2023 C-CPI-U $,NSA
2000-01-01,79300.0,2024-12-20,2024-12-20,Utah,MEHOINUSUTA672N,Real Median Household Income in Utah,A,2023 C-CPI-U $,NSA
2001-01-01,77210.0,2024-12-20,2024-12-20,Utah,MEHOINUSUTA672N,Real Median Household Income in Utah,A,2023 C-CPI-U $,NSA
2002-01-01,77090.0,2024-12-20,2024-12-20,Utah,MEHOINUSUTA672N,Real Median Household Income in Utah,A,2023 C-CPI-U $,NSA
2003-01-01,77750.0,2024-12-20,2024-12-20,Utah,MEHOINUSUTA672N,Real Median Household Income in Utah,A,2023 C-CPI-U $,NSA
2004-01-01,78310.0,2024-12-20,2024-12-20,Utah,MEHOINUSUTA672N,Real Median Household Income in Utah,A,2023 C-CPI-U $,NSA
2005-01-01,82000.0,2024-12-20,2024-12-20,Utah,MEHOINUSUTA672N,Real Median Household Income in Utah,A,2023 C-CPI-U $,NSA
2006-01-01,79420.0,2024-12-20,2024-12-20,Utah,MEHOINUSUTA672N,Real Median Household Income in Utah,A,2023 C-CPI-U $,NSA
2007-01-01,75880.0,2024-12-20,2024-12-20,Utah,MEHOINUSUTA672N,Real Median Household Income in Utah,A,2023 C-CPI-U $,NSA
2008-01-01,85510.0,2024-12-20,2024-12-20,Utah,MEHOINUSUTA672N,Real Median Household Income in Utah,A,2023 C-CPI-U $,NSA
2009-01-01,80300.0,2024-12-20,2024-12-20,Utah,MEHOINUSUTA672N,Real Median Household Income in Utah,A,2023 C-CPI-U $,NSA
2010-01-01,76790.0,2024-12-20,2024-12-20,Utah,MEHOINUSUTA672N,Real Median Household Income in Utah,A,2023 C-CPI-U $,NSA
2011-01-01,72890.0,2024-12-20,2024-12-20,Utah,MEHOINUSUTA672N,Real Median Household Income in Utah,A,2023 C-CPI-U $,NSA
2012-01-01,75180.0,2024-12-20,2024-12-20,Utah,MEHOINUSUTA672N,Real Median Household Income in Utah,A,2023 C-CPI-U $,NSA
2013-01-01,77730.0,2024-12-20,2024-12-20,Utah,MEHOINUSUTA672N,Real Median Household Income in Utah,A,2023 C-CPI-U $,NSA
2014-01-01,79570.0,2024-12-20,2024-12-20,Utah,MEHOINUSUTA672N,Real Median Household Income in Utah,A,2023 C-CPI-U $,NSA
2015-01-01,83240.0,2024-12-20,2024-12-20,Utah,MEHOINUSUTA672N,Real Median Household Income in Utah,A,2023 C-CPI-U $,NSA
2016-01-01,84030.0,2024-12-20,2024-12-20,Utah,MEHOINUSUTA672N,Real Median Household Income in Utah,A,2023 C-CPI-U $,NSA
2017-01-01,85400.0,2024-12-20,2024-12-20,Utah,MEHOINUSUTA672N,Real Median Household Income in Utah,A,2023 C-CPI-U $,NSA
2018-01-01,92450.0,2024-12-20,2024-12-20,Utah,MEHOINUSUTA672N,Real Median Household Income in Utah,A,2023 C-CPI-U $,NSA
2019-01-01,99910.0,2024-12-20,2024-12-20,Utah,MEHOINUSUTA672N,Real Median Household Income in Utah,A,2023 C-CPI-U $,NSA
2020-01-01,98260.0,2024-12-20,2024-12-20,Utah,MEHOINUSUTA672N,Real Median Household Income in Utah,A,2023 C-CPI-U $,NSA
