date,values,realtime_start,realtime_end,state,id,title,frequency_short,units_short,seasonal_adjustment_short
2008-01-01,665148.3,2024-12-20,2024-12-20,Pennsylvania,PARGSP,Real Gross Domestic Product: All Industry Total in Pennsylvania,A,Mil. of Chn. 2017 $,NSA
2009-01-01,645206.7,2024-12-20,2024-12-20,Pennsylvania,PARGSP,Real Gross Domestic Product: All Industry Total in Pennsylvania,A,Mil. of Chn. 2017 $,NSA
2010-01-01,666805.8,2024-12-20,2024-12-20,Pennsylvania,PARGSP,Real Gross Domestic Product: All Industry Total in Pennsylvania,A,Mil. of Chn. 2017 $,NSA
2011-01-01,676468.3,2024-12-20,2024-12-20,Pennsylvania,PARGSP,Real Gross Domestic Product: All Industry Total in Pennsylvania,A,Mil. of Chn. 2017 $,NSA
2012-01-01,689007.0,2024-12-20,2024-12-20,Pennsylvania,PARGSP,Real Gross Domestic Product: All Industry Total in Pennsylvania,A,Mil. of Chn. 2017 $,NSA
2013-01-01,704195.0,2024-12-20,2024-12-20,Pennsylvania,PARGSP,Real Gross Domestic Product: All Industry Total in Pennsylvania,A,Mil. of Chn. 2017 $,NSA
2014-01-01,718691.6,2024-12-20,2024-12-20,Pennsylvania,PARGSP,Real Gross Domestic Product: All Industry Total in Pennsylvania,A,Mil. of Chn. 2017 $,NSA
2015-01-01,734145.1,2024-12-20,2024-12-20,Pennsylvania,PARGSP,Real Gross Domestic Product: All Industry Total in Pennsylvania,A,Mil. of Chn. 2017 $,NSA
2016-01-01,744847.1,2024-12-20,2024-12-20,Pennsylvania,PARGSP,Real Gross Domestic Product: All Industry Total in Pennsylvania,A,Mil. of Chn. 2017 $,NSA
2017-01-01,754318.0,2024-12-20,2024-12-20,Pennsylvania,PARGSP,Real Gross Domestic Product: All Industry Total in Pennsylvania,A,Mil. of Chn. 2017 $,NSA
2018-01-01,763855.4,2024-12-20,2024-12-20,Pennsylvania,PARGSP,Real Gross Domestic Product: All Industry Total in Pennsylvania,A,Mil. of Chn. 2017 $,NSA
2019-01-01,771852.5,2024-12-20,2024-12-20,Pennsylvania,PARGSP,Real Gross Domestic Product: All Industry Total in Pennsylvania,A,Mil. of Chn. 2017 $,NSA
2020-01-01,736381.3,2024-12-20,2024-12-20,Pennsylvania,PARGSP,Real Gross Domestic Product: All Industry Total in Pennsylvania,A,Mil. of Chn. 2017 $,NSA
2021-01-01,765508.8,2024-12-20,2024-12-20,Pennsylvania,PARGSP,Real Gross Domestic Product: All Industry Total in Pennsylvania,A,Mil. of Chn. 2017 $,NSA
2022-01-01,779360.6,2024-12-20,2024-12-20,Pennsylvania,PARGSP,Real Gross Domestic Product: All Industry Total in Pennsylvania,A,Mil. of Chn. 2017 $,NSA
2023-01-01,799228.8,2024-12-20,2024-12-20,Pennsylvania,PARGSP,Real Gross Domestic Product: All Industry Total in Pennsylvania,A,Mil. of Chn. 2017 $,NSA
1997-01-01,43434.7,2024-12-20,2024-12-20,Rhode Island,RIRGSP,Real Gross Domestic Product: All Industry Total in Rhode Island,A,Mil. of Chn. 2017 $,NSA
1998-01-01,45381.3,2024-12-20,2024-12-20,Rhode Island,RIRGSP,Real Gross Domestic Product: All Industry Total in Rhode Island,A,Mil. of Chn. 2017 $,NSA
1999-01-01,46831.2,2024-12-20,2024-12-20,Rhode Island,RIRGSP,Real Gross Domestic Product: All Industry Total in Rhode Island,A,Mil. of Chn. 2017 $,NSA
2000-01-01,49113.6,2024-12-20,2024-12-20,Rhode Island,RIRGSP,Real Gross Domestic Product: All Industry Total in Rhode Island,A,Mil. of Chn. 2017 $,NSA
2001-01-01,49705.2,2024-12-20,2024-12-20,Rhode Island,RIRGSP,Real Gross Domestic Product: All Industry Total in Rhode Island,A,Mil. of Chn. 2017 $,NSA
2002-01-01,51284.3,2024-12-20,2024-12-20,Rhode Island,RIRGSP,Real Gross Domestic Product: All Industry Total in Rhode Island,A,Mil. of Chn. 2017 $,NSA
2003-01-01,52933.1,2024-12-20,2024-12-20,Rhode Island,RIRGSP,Real Gross Domestic Product: All Industry Total in Rhode Island,A,Mil. of Chn. 2017 $,NSA
2004-01-01,55160.5,2024-12-20,2024-12-20,Rhode Island,RIRGSP,Real Gross Domestic Product: All Industry Total in Rhode Island,A,Mil. of Chn. 2017 $,NSA
2005-01-01,55885.9,2024-12-20,2024-12-20,Rhode Island,RIRGSP,Real Gross Domestic Product: All Industry Total in Rhode Island,A,Mil. of Chn. 2017 $,NSA
2006-01-01,57415.8,2024-12-20,2024-12-20,Rhode Island,RIRGSP,Real Gross Domestic Product: All Industry Total in Rhode Island,A,Mil. of Chn. 2017 $,NSA
2007-01-01,56230.5,2024-12-20,2024-12-20,Rhode Island,RIRGSP,Real Gross Domestic Product: All Industry Total in Rhode Island,A,Mil. of Chn. 2017 $,NSA
2008-01-01,54977.1,2024-12-20,2024-12-20,Rhode Island,RIRGSP,Real Gross Domestic Product: All Industry Total in Rhode Island,A,Mil. of Chn. 2017 $,NSA
2009-01-01,54481.5,2024-12-20,2024-12-20,Rhode Island,RIRGSP,Real Gross Domestic Product: All Industry Total in Rhode Island,A,Mil. of Chn. 2017 $,NSA
2010-01-01,56050.6,2024-12-20,2024-12-20,Rhode Island,RIRGSP,Real Gross Domestic Product: All Industry Total in Rhode Island,A,Mil. of Chn. 2017 $,NSA
2011-01-01,56026.6,2024-12-20,2024-12-20,Rhode Island,RIRGSP,Real Gross Domestic Product: All Industry Total in Rhode Island,A,Mil. of Chn. 2017 $,NSA
2012-01-01,56487.4,2024-12-20,2024-12-20,Rhode Island,RIRGSP,Real Gross Domestic Product: All Industry Total in Rhode Island,A,Mil. of Chn. 2017 $,NSA
2013-01-01,57037.2,2024-12-20,2024-12-20,Rhode Island,RIRGSP,Real Gross Domestic Product: All Industry Total in Rhode Island,A,Mil. of Chn. 2017 $,NSA
2014-01-01,57602.7,2024-12-20,2024-12-20,Rhode Island,RIRGSP,Real Gross Domestic Product: All Industry Total in Rhode Island,A,Mil. of Chn. 2017 $,NSA
2015-01-01,58387.9,2024-12-20,2024-12-20,Rhode Island,RIRGSP,Real Gross Domestic Product: All Industry Total in Rhode Island,A,Mil. of Chn. 2017 $,NSA
2016-01-01,58630.0,2024-12-20,2024-12-20,Rhode Island,RIRGSP,Real Gross Domestic Product: All Industry Total in Rhode Island,A,Mil. of Chn. 2017 $,NSA
2017-01-01,58771.6,2024-12-20,2024-12-20,Rhode Island,RIRGSP,Real Gross Domestic Product: All Industry Total in Rhode Island,A,Mil. of Chn. 2017 $,NSA
2018-01-01,58740.1,2024-12-20,2024-12-20,Rhode Island,RIRGSP,Real Gross Domestic Product: All Industry Total in Rhode Island,A,Mil. of Chn. 2017 $,NSA
2019-01-01,60157.6,2024-12-20,2024-12-20,Rhode Island,RIRGSP,Real Gross Domestic Product: All Industry Total in Rhode Island,A,Mil. of Chn. 2017 $,NSA
2020-01-01,58231.7,2024-12-20,2024-12-20,Rhode Island,RIRGSP,Real Gross Domestic Product: All Industry Total in Rhode Island,A,Mil. of Chn. 2017 $,NSA
2021-01-01,60803.0,2024-12-20,2024-12-20,Rhode Island,RIRGSP,Real Gross Domestic Product: All Industry Total in Rhode Island,A,Mil. of Chn. 2017 $,NSA
2022-01-01,62279.4,2024-12-20,2024-12-20,Rhode Island,RIRGSP,Real Gross Domestic Product: All Industry Total in Rhode Island,A,Mil. of Chn. 2017 $,NSA
2023-01-01,63277.0,2024-12-20,2024-12-20,Rhode Island,RIRGSP,Real Gross Domestic Product: All Industry Total in Rhode Island,A,Mil. of Chn. 2017 $,NSA
1997-01-01,144972.7,2024-12-20,2024-12-20,South Carolina,SCRGSP,Real Gross Domestic Product: All Industry Total in South Carolina,A,Mil. of Chn. 2017 $,NSA
1998-01-01,150732.6,2024-12-20,2024-12-20,South Carolina,SCRGSP,Real Gross Domestic Product: All Industry Total in South Carolina,A,Mil. of Chn. 2017 $,NSA
1999-01-01,157645.5,2024-12-20,2024-12-20,South Carolina,SCRGSP,Real Gross Domestic Product: All Industry Total in South Carolina,A,Mil. of Chn. 2017 $,NSA
2000-01-01,161880.2,2024-12-20,2024-12-20,South Carolina,SCRGSP,Real Gross Domestic Product: All Industry Total in South Carolina,A,Mil. of Chn. 2017 $,NSA
2001-01-01,162837.1,2024-12-20,2024-12-20,South Carolina,SCRGSP,Real Gross Domestic Product: All Industry Total in South Carolina,A,Mil. of Chn. 2017 $,NSA
2002-01-01,167333.0,2024-12-20,2024-12-20,South Carolina,SCRGSP,Real Gross Domestic Product: All Industry Total in South Carolina,A,Mil. of Chn. 2017 $,NSA
2003-01-01,174270.8,2024-12-20,2024-12-20,South Carolina,SCRGSP,Real Gross Domestic Product: All Industry Total in South Carolina,A,Mil. of Chn. 2017 $,NSA
2004-01-01,177169.4,2024-12-20,2024-12-20,South Carolina,SCRGSP,Real Gross Domestic Product: All Industry Total in South Carolina,A,Mil. of Chn. 2017 $,NSA
2005-01-01,183267.5,2024-12-20,2024-12-20,South Carolina,SCRGSP,Real Gross Domestic Product: All Industry Total in South Carolina,A,Mil. of Chn. 2017 $,NSA
2006-01-01,187386.1,2024-12-20,2024-12-20,South Carolina,SCRGSP,Real Gross Domestic Product: All Industry Total in South Carolina,A,Mil. of Chn. 2017 $,NSA
2007-01-01,193386.6,2024-12-20,2024-12-20,South Carolina,SCRGSP,Real Gross Domestic Product: All Industry Total in South Carolina,A,Mil. of Chn. 2017 $,NSA
2008-01-01,192497.1,2024-12-20,2024-12-20,South Carolina,SCRGSP,Real Gross Domestic Product: All Industry Total in South Carolina,A,Mil. of Chn. 2017 $,NSA
2009-01-01,184081.3,2024-12-20,2024-12-20,South Carolina,SCRGSP,Real Gross Domestic Product: All Industry Total in South Carolina,A,Mil. of Chn. 2017 $,NSA
2010-01-01,188777.2,2024-12-20,2024-12-20,South Carolina,SCRGSP,Real Gross Domestic Product: All Industry Total in South Carolina,A,Mil. of Chn. 2017 $,NSA
2011-01-01,193221.0,2024-12-20,2024-12-20,South Carolina,SCRGSP,Real Gross Domestic Product: All Industry Total in South Carolina,A,Mil. of Chn. 2017 $,NSA
2012-01-01,195406.1,2024-12-20,2024-12-20,South Carolina,SCRGSP,Real Gross Domestic Product: All Industry Total in South Carolina,A,Mil. of Chn. 2017 $,NSA
2013-01-01,200147.3,2024-12-20,2024-12-20,South Carolina,SCRGSP,Real Gross Domestic Product: All Industry Total in South Carolina,A,Mil. of Chn. 2017 $,NSA
2014-01-01,206077.9,2024-12-20,2024-12-20,South Carolina,SCRGSP,Real Gross Domestic Product: All Industry Total in South Carolina,A,Mil. of Chn. 2017 $,NSA
2015-01-01,213212.4,2024-12-20,2024-12-20,South Carolina,SCRGSP,Real Gross Domestic Product: All Industry Total in South Carolina,A,Mil. of Chn. 2017 $,NSA
2016-01-01,220559.3,2024-12-20,2024-12-20,South Carolina,SCRGSP,Real Gross Domestic Product: All Industry Total in South Carolina,A,Mil. of Chn. 2017 $,NSA
2017-01-01,224937.6,2024-12-20,2024-12-20,South Carolina,SCRGSP,Real Gross Domestic Product: All Industry Total in South Carolina,A,Mil. of Chn. 2017 $,NSA
2018-01-01,231663.3,2024-12-20,2024-12-20,South Carolina,SCRGSP,Real Gross Domestic Product: All Industry Total in South Carolina,A,Mil. of Chn. 2017 $,NSA
2019-01-01,239021.3,2024-12-20,2024-12-20,South Carolina,SCRGSP,Real Gross Domestic Product: All Industry Total in South Carolina,A,Mil. of Chn. 2017 $,NSA
2020-01-01,233650.1,2024-12-20,2024-12-20,South Carolina,SCRGSP,Real Gross Domestic Product: All Industry Total in South Carolina,A,Mil. of Chn. 2017 $,NSA
2021-01-01,245752.1,2024-12-20,2024-12-20,South Carolina,SCRGSP,Real Gross Domestic Product: All Industry Total in South Carolina,A,Mil. of Chn. 2017 $,NSA
2022-01-01,254504.5,2024-12-20,2024-12-20,South Carolina,SCRGSP,Real Gross Domestic Product: All Industry Total in South Carolina,A,Mil. of Chn. 2017 $,NSA
2023-01-01,262298.5,2024-12-20,2024-12-20,South Carolina,SCRGSP,Real Gross Domestic Product: All Industry Total in South Carolina,A,Mil. of Chn. 2017 $,NSA
1997-01-01,27116.2,2024-12-20,2024-12-20,South Dakota,SDRGSP,Real Gross Domestic Product: All Industry Total in South Dakota,A,Mil. of Chn. 2017 $,NSA
1998-01-01,28772.1,2024-12-20,2024-12-20,South Dakota,SDRGSP,Real Gross Domestic Product: All Industry Total in South Dakota,A,Mil. of Chn. 2017 $,NSA
1999-01-01,30038.3,2024-12-20,2024-12-20,South Dakota,SDRGSP,Real Gross Domestic Product: All Industry Total in South Dakota,A,Mil. of Chn. 2017 $,NSA
2000-01-01,32124.9,2024-12-20,2024-12-20,South Dakota,SDRGSP,Real Gross Domestic Product: All Industry Total in South Dakota,A,Mil. of Chn. 2017 $,NSA
2001-01-01,32396.9,2024-12-20,2024-12-20,South Dakota,SDRGSP,Real Gross Domestic Product: All Industry Total in South Dakota,A,Mil. of Chn. 2017 $,NSA
2002-01-01,35776.0,2024-12-20,2024-12-20,South Dakota,SDRGSP,Real Gross Domestic Product: All Industry Total in South Dakota,A,Mil. of Chn. 2017 $,NSA
2003-01-01,36141.9,2024-12-20,2024-12-20,South Dakota,SDRGSP,Real Gross Domestic Product: All Industry Total in South Dakota,A,Mil. of Chn. 2017 $,NSA
2004-01-01,37616.6,2024-12-20,2024-12-20,South Dakota,SDRGSP,Real Gross Domestic Product: All Industry Total in South Dakota,A,Mil. of Chn. 2017 $,NSA
2005-01-01,39330.6,2024-12-20,2024-12-20,South Dakota,SDRGSP,Real Gross Domestic Product: All Industry Total in South Dakota,A,Mil. of Chn. 2017 $,NSA
2006-01-01,39961.6,2024-12-20,2024-12-20,South Dakota,SDRGSP,Real Gross Domestic Product: All Industry Total in South Dakota,A,Mil. of Chn. 2017 $,NSA
2007-01-01,41646.2,2024-12-20,2024-12-20,South Dakota,SDRGSP,Real Gross Domestic Product: All Industry Total in South Dakota,A,Mil. of Chn. 2017 $,NSA
2008-01-01,43278.5,2024-12-20,2024-12-20,South Dakota,SDRGSP,Real Gross Domestic Product: All Industry Total in South Dakota,A,Mil. of Chn. 2017 $,NSA
2009-01-01,44255.8,2024-12-20,2024-12-20,South Dakota,SDRGSP,Real Gross Domestic Product: All Industry Total in South Dakota,A,Mil. of Chn. 2017 $,NSA
2010-01-01,44810.7,2024-12-20,2024-12-20,South Dakota,SDRGSP,Real Gross Domestic Product: All Industry Total in South Dakota,A,Mil. of Chn. 2017 $,NSA
2011-01-01,47630.3,2024-12-20,2024-12-20,South Dakota,SDRGSP,Real Gross Domestic Product: All Industry Total in South Dakota,A,Mil. of Chn. 2017 $,NSA
2012-01-01,48653.9,2024-12-20,2024-12-20,South Dakota,SDRGSP,Real Gross Domestic Product: All Industry Total in South Dakota,A,Mil. of Chn. 2017 $,NSA
2013-01-01,48610.1,2024-12-20,2024-12-20,South Dakota,SDRGSP,Real Gross Domestic Product: All Industry Total in South Dakota,A,Mil. of Chn. 2017 $,NSA
2014-01-01,49640.9,2024-12-20,2024-12-20,South Dakota,SDRGSP,Real Gross Domestic Product: All Industry Total in South Dakota,A,Mil. of Chn. 2017 $,NSA
2015-01-01,50860.8,2024-12-20,2024-12-20,South Dakota,SDRGSP,Real Gross Domestic Product: All Industry Total in South Dakota,A,Mil. of Chn. 2017 $,NSA
2016-01-01,51264.3,2024-12-20,2024-12-20,South Dakota,SDRGSP,Real Gross Domestic Product: All Industry Total in South Dakota,A,Mil. of Chn. 2017 $,NSA
2017-01-01,51615.1,2024-12-20,2024-12-20,South Dakota,SDRGSP,Real Gross Domestic Product: All Industry Total in South Dakota,A,Mil. of Chn. 2017 $,NSA
2018-01-01,51937.8,2024-12-20,2024-12-20,South Dakota,SDRGSP,Real Gross Domestic Product: All Industry Total in South Dakota,A,Mil. of Chn. 2017 $,NSA
2019-01-01,52510.2,2024-12-20,2024-12-20,South Dakota,SDRGSP,Real Gross Domestic Product: All Industry Total in South Dakota,A,Mil. of Chn. 2017 $,NSA
2020-01-01,52770.7,2024-12-20,2024-12-20,South Dakota,SDRGSP,Real Gross Domestic Product: All Industry Total in South Dakota,A,Mil. of Chn. 2017 $,NSA
2021-01-01,55515.9,2024-12-20,2024-12-20,South Dakota,SDRGSP,Real Gross Domestic Product: All Industry Total in South Dakota,A,Mil. of Chn. 2017 $,NSA
2022-01-01,55259.8,2024-12-20,2024-12-20,South Dakota,SDRGSP,Real Gross Domestic Product: All Industry Total in South Dakota,A,Mil. of Chn. 2017 $,NSA
2023-01-01,57275.1,2024-12-20,2024-12-20,South Dakota,SDRGSP,Real Gross Domestic Product: All Industry Total in South Dakota,A,Mil. of Chn. 2017 $,NSA
1997-01-01,226832.8,2024-12-20,2024-12-20,Tennessee,TNRGSP,Real Gross Domestic Product: All Industry Total in Tennessee,A,Mil. of Chn. 2017 $,NSA
1998-01-01,240963.4,2024-12-20,2024-12-20,Tennessee,TNRGSP,Real Gross Domestic Product: All Industry Total in Tennessee,A,Mil. of Chn. 2017 $,NSA
1999-01-01,248457.5,2024-12-20,2024-12-20,Tennessee,TNRGSP,Real Gross Domestic Product: All Industry Total in Tennessee,A,Mil. of Chn. 2017 $,NSA
2000-01-01,251030.2,2024-12-20,2024-12-20,Tennessee,TNRGSP,Real Gross Domestic Product: All Industry Total in Tennessee,A,Mil. of Chn. 2017 $,NSA
2001-01-01,250311.4,2024-12-20,2024-12-20,Tennessee,TNRGSP,Real Gross Domestic Product: All Industry Total in Tennessee,A,Mil. of Chn. 2017 $,NSA
2002-01-01,258542.4,2024-12-20,2024-12-20,Tennessee,TNRGSP,Real Gross Domestic Product: All Industry Total in Tennessee,A,Mil. of Chn. 2017 $,NSA
2003-01-01,267589.4,2024-12-20,2024-12-20,Tennessee,TNRGSP,Real Gross Domestic Product: All Industry Total in Tennessee,A,Mil. of Chn. 2017 $,NSA
2004-01-01,281564.2,2024-12-20,2024-12-20,Tennessee,TNRGSP,Real Gross Domestic Product: All Industry Total in Tennessee,A,Mil. of Chn. 2017 $,NSA
2005-01-01,289064.3,2024-12-20,2024-12-20,Tennessee,TNRGSP,Real Gross Domestic Product: All Industry Total in Tennessee,A,Mil. of Chn. 2017 $,NSA
2006-01-01,295668.2,2024-12-20,2024-12-20,Tennessee,TNRGSP,Real Gross Domestic Product: All Industry Total in Tennessee,A,Mil. of Chn. 2017 $,NSA
2007-01-01,294819.8,2024-12-20,2024-12-20,Tennessee,TNRGSP,Real Gross Domestic Product: All Industry Total in Tennessee,A,Mil. of Chn. 2017 $,NSA
2008-01-01,298526.9,2024-12-20,2024-12-20,Tennessee,TNRGSP,Real Gross Domestic Product: All Industry Total in Tennessee,A,Mil. of Chn. 2017 $,NSA
2009-01-01,287308.8,2024-12-20,2024-12-20,Tennessee,TNRGSP,Real Gross Domestic Product: All Industry Total in Tennessee,A,Mil. of Chn. 2017 $,NSA
2010-01-01,292687.0,2024-12-20,2024-12-20,Tennessee,TNRGSP,Real Gross Domestic Product: All Industry Total in Tennessee,A,Mil. of Chn. 2017 $,NSA
2011-01-01,301508.9,2024-12-20,2024-12-20,Tennessee,TNRGSP,Real Gross Domestic Product: All Industry Total in Tennessee,A,Mil. of Chn. 2017 $,NSA
2012-01-01,311754.2,2024-12-20,2024-12-20,Tennessee,TNRGSP,Real Gross Domestic Product: All Industry Total in Tennessee,A,Mil. of Chn. 2017 $,NSA
2013-01-01,318347.9,2024-12-20,2024-12-20,Tennessee,TNRGSP,Real Gross Domestic Product: All Industry Total in Tennessee,A,Mil. of Chn. 2017 $,NSA
2014-01-01,323879.6,2024-12-20,2024-12-20,Tennessee,TNRGSP,Real Gross Domestic Product: All Industry Total in Tennessee,A,Mil. of Chn. 2017 $,NSA
2015-01-01,335461.1,2024-12-20,2024-12-20,Tennessee,TNRGSP,Real Gross Domestic Product: All Industry Total in Tennessee,A,Mil. of Chn. 2017 $,NSA
2016-01-01,343544.9,2024-12-20,2024-12-20,Tennessee,TNRGSP,Real Gross Domestic Product: All Industry Total in Tennessee,A,Mil. of Chn. 2017 $,NSA
2017-01-01,355417.5,2024-12-20,2024-12-20,Tennessee,TNRGSP,Real Gross Domestic Product: All Industry Total in Tennessee,A,Mil. of Chn. 2017 $,NSA
2018-01-01,362363.7,2024-12-20,2024-12-20,Tennessee,TNRGSP,Real Gross Domestic Product: All Industry Total in Tennessee,A,Mil. of Chn. 2017 $,NSA
2019-01-01,370197.4,2024-12-20,2024-12-20,Tennessee,TNRGSP,Real Gross Domestic Product: All Industry Total in Tennessee,A,Mil. of Chn. 2017 $,NSA
2020-01-01,367863.6,2024-12-20,2024-12-20,Tennessee,TNRGSP,Real Gross Domestic Product: All Industry Total in Tennessee,A,Mil. of Chn. 2017 $,NSA
2021-01-01,400243.6,2024-12-20,2024-12-20,Tennessee,TNRGSP,Real Gross Domestic Product: All Industry Total in Tennessee,A,Mil. of Chn. 2017 $,NSA
2022-01-01,414470.8,2024-12-20,2024-12-20,Tennessee,TNRGSP,Real Gross Domestic Product: All Industry Total in Tennessee,A,Mil. of Chn. 2017 $,NSA
2023-01-01,422087.7,2024-12-20,2024-12-20,Tennessee,TNRGSP,Real Gross Domestic Product: All Industry Total in Tennessee,A,Mil. of Chn. 2017 $,NSA
1997-01-01,860046.9,2024-12-20,2024-12-20,Texas,TXRGSP,Real Gross Domestic Product: All Industry Total in Texas,A,Mil. of Chn. 2017 $,NSA
1998-01-01,920059.6,2024-12-20,2024-12-20,Texas,TXRGSP,Real Gross Domestic Product: All Industry Total in Texas,A,Mil. of Chn. 2017 $,NSA
1999-01-01,957247.2,2024-12-20,2024-12-20,Texas,TXRGSP,Real Gross Domestic Product: All Industry Total in Texas,A,Mil. of Chn. 2017 $,NSA
2000-01-01,989904.9,2024-12-20,2024-12-20,Texas,TXRGSP,Real Gross Domestic Product: All Industry Total in Texas,A,Mil. of Chn. 2017 $,NSA
2001-01-01,1020517.0,2024-12-20,2024-12-20,Texas,TXRGSP,Real Gross Domestic Product: All Industry Total in Texas,A,Mil. of Chn. 2017 $,NSA
2002-01-01,1042584.4,2024-12-20,2024-12-20,Texas,TXRGSP,Real Gross Domestic Product: All Industry Total in Texas,A,Mil. of Chn. 2017 $,NSA
2003-01-01,1052132.3,2024-12-20,2024-12-20,Texas,TXRGSP,Real Gross Domestic Product: All Industry Total in Texas,A,Mil. of Chn. 2017 $,NSA
2004-01-01,1111189.1,2024-12-20,2024-12-20,Texas,TXRGSP,Real Gross Domestic Product: All Industry Total in Texas,A,Mil. of Chn. 2017 $,NSA
2005-01-01,1143413.1,2024-12-20,2024-12-20,Texas,TXRGSP,Real Gross Domestic Product: All Industry Total in Texas,A,Mil. of Chn. 2017 $,NSA
2006-01-01,1225147.3,2024-12-20,2024-12-20,Texas,TXRGSP,Real Gross Domestic Product: All Industry Total in Texas,A,Mil. of Chn. 2017 $,NSA
2007-01-01,1288828.7,2024-12-20,2024-12-20,Texas,TXRGSP,Real Gross Domestic Product: All Industry Total in Texas,A,Mil. of Chn. 2017 $,NSA
2008-01-01,1287191.5,2024-12-20,2024-12-20,Texas,TXRGSP,Real Gross Domestic Product: All Industry Total in Texas,A,Mil. of Chn. 2017 $,NSA
2009-01-01,1285560.2,2024-12-20,2024-12-20,Texas,TXRGSP,Real Gross Domestic Product: All Industry Total in Texas,A,Mil. of Chn. 2017 $,NSA
2010-01-01,1323059.1,2024-12-20,2024-12-20,Texas,TXRGSP,Real Gross Domestic Product: All Industry Total in Texas,A,Mil. of Chn. 2017 $,NSA
2011-01-01,1370174.9,2024-12-20,2024-12-20,Texas,TXRGSP,Real Gross Domestic Product: All Industry Total in Texas,A,Mil. of Chn. 2017 $,NSA
2012-01-01,1438354.4,2024-12-20,2024-12-20,Texas,TXRGSP,Real Gross Domestic Product: All Industry Total in Texas,A,Mil. of Chn. 2017 $,NSA
2013-01-01,1511806.5,2024-12-20,2024-12-20,Texas,TXRGSP,Real Gross Domestic Product: All Industry Total in Texas,A,Mil. of Chn. 2017 $,NSA
2014-01-01,1559636.1,2024-12-20,2024-12-20,Texas,TXRGSP,Real Gross Domestic Product: All Industry Total in Texas,A,Mil. of Chn. 2017 $,NSA
2015-01-01,1634127.1,2024-12-20,2024-12-20,Texas,TXRGSP,Real Gross Domestic Product: All Industry Total in Texas,A,Mil. of Chn. 2017 $,NSA
2016-01-01,1633863.3,2024-12-20,2024-12-20,Texas,TXRGSP,Real Gross Domestic Product: All Industry Total in Texas,A,Mil. of Chn. 2017 $,NSA
2017-01-01,1667313.0,2024-12-20,2024-12-20,Texas,TXRGSP,Real Gross Domestic Product: All Industry Total in Texas,A,Mil. of Chn. 2017 $,NSA
2018-01-01,1746543.3,2024-12-20,2024-12-20,Texas,TXRGSP,Real Gross Domestic Product: All Industry Total in Texas,A,Mil. of Chn. 2017 $,NSA
2019-01-01,1806736.1,2024-12-20,2024-12-20,Texas,TXRGSP,Real Gross Domestic Product: All Industry Total in Texas,A,Mil. of Chn. 2017 $,NSA
2020-01-01,1773657.1,2024-12-20,2024-12-20,Texas,TXRGSP,Real Gross Domestic Product: All Industry Total in Texas,A,Mil. of Chn. 2017 $,NSA
2021-01-01,1879101.3,2024-12-20,2024-12-20,Texas,TXRGSP,Real Gross Domestic Product: All Industry Total in Texas,A,Mil. of Chn. 2017 $,NSA
2022-01-01,1952708.6,2024-12-20,2024-12-20,Texas,TXRGSP,Real Gross Domestic Product: All Industry Total in Texas,A,Mil. of Chn. 2017 $,NSA
2023-01-01,2097090.4,2024-12-20,2024-12-20,Texas,TXRGSP,Real Gross Domestic Product: All Industry Total in Texas,A,Mil. of Chn. 2017 $,NSA
1997-01-01,86283.5,2024-12-20,2024-12-20,Utah,UTRGSP,Real Gross Domestic Product: All Industry Total in Utah,A,Mil. of Chn. 2017 $,NSA
1998-01-01,91312.7,2024-12-20,2024-12-20,Utah,UTRGSP,Real Gross Domestic Product: All Industry Total in Utah,A,Mil. of Chn. 2017 $,NSA
1999-01-01,95206.8,2024-12-20,2024-12-20,Utah,UTRGSP,Real Gross Domestic Product: All Industry Total in Utah,A,Mil. of Chn. 2017 $,NSA
2000-01-01,98648.5,2024-12-20,2024-12-20,Utah,UTRGSP,Real Gross Domestic Product: All Industry Total in Utah,A,Mil. of Chn. 2017 $,NSA
2001-01-01,100244.3,2024-12-20,2024-12-20,Utah,UTRGSP,Real Gross Domestic Product: All Industry Total in Utah,A,Mil. of Chn. 2017 $,NSA
2002-01-01,102828.1,2024-12-20,2024-12-20,Utah,UTRGSP,Real Gross Domestic Product: All Industry Total in Utah,A,Mil. of Chn. 2017 $,NSA
2003-01-01,104829.2,2024-12-20,2024-12-20,Utah,UTRGSP,Real Gross Domestic Product: All Industry Total in Utah,A,Mil. of Chn. 2017 $,NSA
2004-01-01,111318.9,2024-12-20,2024-12-20,Utah,UTRGSP,Real Gross Domestic Product: All Industry Total in Utah,A,Mil. of Chn. 2017 $,NSA
2005-01-01,118430.2,2024-12-20,2024-12-20,Utah,UTRGSP,Real Gross Domestic Product: All Industry Total in Utah,A,Mil. of Chn. 2017 $,NSA
2006-01-01,127539.4,2024-12-20,2024-12-20,Utah,UTRGSP,Real Gross Domestic Product: All Industry Total in Utah,A,Mil. of Chn. 2017 $,NSA
2007-01-01,133799.8,2024-12-20,2024-12-20,Utah,UTRGSP,Real Gross Domestic Product: All Industry Total in Utah,A,Mil. of Chn. 2017 $,NSA
2008-01-01,133662.9,2024-12-20,2024-12-20,Utah,UTRGSP,Real Gross Domestic Product: All Industry Total in Utah,A,Mil. of Chn. 2017 $,NSA
2009-01-01,130958.6,2024-12-20,2024-12-20,Utah,UTRGSP,Real Gross Domestic Product: All Industry Total in Utah,A,Mil. of Chn. 2017 $,NSA
